symbol,entry_date,ml_rank,regime,signals_aligned,insider_confirmed,vix_rising,vix,equity_return,call_cost,call_pnl,call_return,kelly_fraction,kelly_weighted_pnl
NEM,2024-05-14,0.8727272727272727,CHOPPY,2,False,True,13.420000076293944,-0.021846378008991467,0.9827014817155835,-0.19785801257425184,-0.20134091202227017,0.2,-0.04026818240445404
ESS,2024-05-30,0.9363636363636364,TRENDING_BULL,2,False,True,14.470000267028809,0.07668233816699455,6.362017282006475,18.830885597526333,2.9598922421643254,0.2,0.5919784484328651
AMD,2024-06-21,0.9045454545454544,TRENDING_BULL,2,False,True,13.199999809265137,0.10829254590673484,3.660877635927392,17.111919757981553,4.674267063735573,0.2,0.9348534127471146
MSFT,2024-06-26,0.9159090909090908,TRENDING_BULL,2,False,True,12.550000190734863,0.0056174993903707416,9.761157528818426,0.7935739633673489,0.08129916570083362,0.2,0.016259833140166723
UPST,2024-07-10,0.979591836734694,TRENDING_BULL,2,False,True,12.850000381469728,0.008058048565615407,0.5486183856895794,0.1029369762555239,0.18762946875383782,0.2,0.037525893750767564
ECL,2024-07-16,0.963718820861678,TRENDING_BULL,2,False,True,13.1899995803833,-0.06660141795527375,5.563050280078291,-1.3233564756301197,-0.23788324911769368,0.2,-0.047576649823538736
ARES,2024-07-09,0.963718820861678,TRENDING_BULL,3,True,True,12.510000228881836,0.11878613037422865,2.9003353189189416,15.759072142432277,5.433534543276964,0.3,1.630060362983089
BX,2024-07-10,0.9659863945578232,TRENDING_BULL,3,True,True,12.850000381469728,0.10759699434033508,2.7466286307802985,13.107285407926408,4.772136014690387,0.3,1.431640804407116
INTU,2024-07-16,0.8571428571428571,TRENDING_BULL,2,False,True,13.1899995803833,-0.04556036254414203,15.11409944529203,-3.335731613756911,-0.2207032993153936,0.2,-0.04414065986307872
PLD,2024-07-29,0.8571428571428571,TRENDING_BULL,2,False,True,16.600000381469727,-0.03194835967705801,3.5393219048278257,-0.7418034537348239,-0.20958914551484115,0.2,-0.041917829102968235
PGR,2024-07-29,0.9342403628117912,TRENDING_BULL,2,False,True,16.600000381469727,0.04381407291305382,6.100083698476738,8.458839037739946,1.3866758975540312,0.2,0.2773351795108063
SHOP,2024-08-28,0.8979591836734694,TRENDING_BULL,2,False,True,17.110000610351562,-0.016820643061300655,2.1346817672255045,-0.42103911707514996,-0.19723741662083163,0.2,-0.03944748332416633
VST,2024-10-28,0.98868778280543,CHOPPY,2,False,True,19.799999237060547,0.14102366915486753,4.352046216402252,17.722506769154002,4.072223935113639,0.2,0.8144447870227278
VRT,2024-11-04,0.9728506787330315,CHOPPY,2,False,True,21.979999542236328,0.15827132759152132,4.015674748331349,16.592045120085693,4.131819970474516,0.2,0.8263639940949032
APP,2024-10-30,0.990950226244344,CHOPPY,2,False,True,20.350000381469727,0.6542965426862972,6.008605064926889,114.41738041691639,19.04225343163049,0.2,3.808450686326098
FTNT,2024-11-20,0.9140271493212668,TRENDING_BULL,2,False,True,17.15999984741211,0.06500813774601996,2.7289125984902474,5.654085083569697,2.0719187146916256,0.2,0.41438374293832514
SHOP,2024-12-10,0.9524886877828054,TRENDING_BULL,2,False,True,14.18000030517578,-0.028823241348858282,2.767235842657826,-0.5729215827074219,-0.2070374970848716,0.2,-0.041407499416974324
CMG,2024-12-10,0.9366515837104072,TRENDING_BULL,2,False,True,14.18000030517578,-0.03995064136103781,1.581312556828999,-0.3417579839109126,-0.2161229811494312,0.2,-0.043224596229886246
PLTR,2024-12-17,0.9298642533936652,TRENDING_BULL,2,False,True,15.869999885559082,0.01075417473210969,2.030752162064504,0.4451846074811967,0.21922153564451358,0.2,0.04384430712890272
TJX,2024-12-10,0.9343891402714932,TRENDING_BULL,3,True,True,14.18000030517578,-0.02916666016888575,3.1026214209747995,-0.6432289493541119,-0.20731789737725026,0.3,-0.062195369213175075
ROST,2024-12-11,0.9457013574660632,TRENDING_BULL,2,False,True,13.579999923706056,0.00019499987006621068,3.5936392161360473,-0.6288741363015999,-0.1749964585976936,0.2,-0.03499929171953872
INTU,2024-12-17,0.8846153846153846,TRENDING_BULL,2,False,True,15.869999885559082,-0.08111902255861184,18.502257613099463,-4.620695046456692,-0.24973682363957975,0.2,-0.04994736472791595
AMZN,2024-12-11,0.918552036199095,TRENDING_BULL,2,False,True,13.579999923706056,-0.013940725838863854,5.378779029281809,-1.0482485903501138,-0.19488597405535715,0.2,-0.03897719481107143
NU,2025-02-04,0.9773755656108596,CHOPPY,2,False,True,17.209999084472656,0.013533785633090233,0.3937294860502329,0.11209946950455835,0.2847118985908422,0.2,0.05694237971816845
GILD,2025-01-13,0.9457013574660632,CHOPPY,2,False,True,19.190000534057617,0.04347338143849965,2.9688846709633006,3.470578681088854,1.1689840009725845,0.2,0.2337968001945169
GM,2025-02-03,0.9773755656108596,CHOPPY,2,False,True,18.6200008392334,0.00480166043652559,1.5341953742951717,-0.04551568116810323,-0.02966746082715423,0.2,-0.005933492165430846
NEM,2025-02-07,0.8800904977375565,TRENDING_BULL,2,False,True,16.540000915527344,-0.01784119612707842,1.2757529468309874,-0.25268927245675377,-0.1980706947096946,0.2,-0.03961413894193892
SCHW,2025-01-31,0.8529411764705882,CHOPPY,2,False,True,16.43000030517578,-0.028771818758349263,2.3378333471661,-0.48392100766446355,-0.20699551071553843,0.2,-0.041399102143107686
RUN,2025-06-17,0.9954853273137696,TRENDING_BULL,2,False,True,21.600000381469727,0.5553632257422098,0.2147568664699191,3.2679729102384822,15.217082293833085,0.2,3.0434164587666173
OXY,2025-06-17,0.9548532731376976,TRENDING_BULL,2,False,True,21.600000381469727,-0.0445845858518867,1.708394509263591,-0.3756871955012926,-0.21990658098241828,0.2,-0.043981316196483655
GE,2025-06-17,0.909706546275395,TRENDING_BULL,2,False,True,21.600000381469727,0.03817603393425239,8.75933035164408,7.665666524690847,0.8751429866156426,0.2,0.17502859732312853
APP,2025-06-18,0.9503386004514672,TRENDING_BULL,2,False,True,20.13999938964844,-0.007927463215315842,11.930268090720629,-2.266466587445466,-0.18997616568300968,0.2,-0.03799523313660194
HOOD,2025-06-17,0.979683972911964,TRENDING_BULL,2,False,True,21.600000381469727,0.3072716123603729,2.784779567865828,23.217652658470183,8.337339488691917,0.2,1.6674678977383834
NVDA,2025-06-17,0.9255079006772008,TRENDING_BULL,2,False,True,21.600000381469727,0.09110467199319686,5.3548023224126275,12.545706171446522,2.342888759672085,0.2,0.46857775193441703
VST,2025-07-15,0.9864559819413092,TRENDING_BULL,2,False,True,17.3799991607666,0.03464495507120928,5.721225194183622,5.741979583773207,1.0036276127726427,0.2,0.20072552255452855
MP,2025-07-15,0.9887133182844244,TRENDING_BULL,2,False,True,17.3799991607666,0.035039454793151945,1.7405536201498923,1.7703960946651944,1.017145392230279,0.2,0.20342907844605584
ULTA,2025-08-06,0.873589164785553,TRENDING_BULL,2,False,True,16.770000457763672,0.000968635575340799,14.89045981345265,-2.220673606774522,-0.14913398475232273,0.2,-0.029826796950464547
PLTR,2025-08-19,0.9345372460496614,TRENDING_BULL,2,False,True,15.56999969482422,-0.018066599705328843,4.224967937203368,-0.8376199028325289,-0.19825473596066492,0.2,-0.03965094719213299
NVDA,2025-08-19,0.9932279909706546,TRENDING_BULL,2,False,True,15.56999969482422,-0.0285812132196853,4.704110085018597,-0.972997574641123,-0.2068398819449134,0.2,-0.04136797638898268
BA,2025-08-20,0.8781038374717833,TRENDING_BULL,2,False,True,15.6899995803833,0.02273736811379667,6.089280259951328,4.125648521904565,0.6775264638480512,0.2,0.13550529276961024
EBAY,2025-09-02,0.9300225733634312,TRENDING_BULL,2,False,True,17.170000076293945,-0.011569706559004697,2.6548935970068883,-0.5122618388004017,-0.19295004492003848,0.2,-0.0385900089840077
ORCL,2025-09-17,0.9774266365688488,TRENDING_BULL,2,False,True,15.720000267028809,-0.04113995469899924,8.150338699137501,-1.769390048669731,-0.21709405142352847,0.2,-0.0434188102847057
OXY,2025-09-17,0.9571106094808126,TRENDING_BULL,2,False,True,15.720000267028809,0.01123124834536794,1.2760507857950107,0.3075446496252858,0.24101286018461876,0.2,0.048202572036923755
HOOD,2025-09-16,0.9729119638826184,TRENDING_BULL,2,False,True,16.360000610351562,0.21979890974662664,3.3032607428036433,25.78665566375818,7.806424521568875,0.2,1.561284904313775
LLY,2025-10-10,0.8532731376975169,TRENDING_BULL,2,False,True,21.65999984741211,-0.009646160267723108,31.054481559875036,-5.943190406826297,-0.19137947594995086,0.2,-0.038275895189990174
MP,2025-10-14,0.9525959367945824,TRENDING_BULL,2,False,True,20.809999465942383,-0.34171311265139204,3.5312999712538136,-1.6332651064663277,-0.4625110072103065,0.2,-0.09250220144206131
KTOS,2025-10-16,0.9593679458239278,CHOPPY,2,False,True,25.309999465942383,-0.00361091948664559,3.8582409011285597,-0.719375661785699,-0.18645172248712544,0.2,-0.03729034449742509
NVDA,2025-10-01,0.9390519187358916,TRENDING_BULL,2,False,True,16.290000915527344,-0.03957489556033972,5.246687519845963,-1.1323200896032768,-0.21581618598786315,0.2,-0.04316323719757263
DDOG,2025-10-08,0.8645598194130926,TRENDING_BULL,2,False,True,16.299999237060547,-0.06038257798048452,4.601659977692834,-1.0712921547704153,-0.23280558754094136,0.2,-0.046561117508188275
VRT,2025-10-08,0.9029345372460496,TRENDING_BULL,2,False,True,16.299999237060547,0.025152296165994615,4.693065393922909,3.445178284959775,0.734099782504835,0.2,0.146819956500967
STX,2025-11-17,0.9751693002257336,CHOPPY,2,False,True,22.3799991607666,0.021003864610211444,10.062314175268035,3.8160856779997196,0.3792453317924819,0.2,0.07584906635849638
AVAV,2025-11-20,0.909706546275395,CHOPPY,2,False,True,26.420000076293945,0.016096078127135482,12.451370004638592,2.2887754890898133,0.18381716134346343,0.2,0.036763432268692685
LPLA,2025-11-17,0.9593679458239278,CHOPPY,2,False,True,22.3799991607666,-0.016740420296469747,13.91277149587926,-2.7432077989061447,-0.19717191500763445,0.2,-0.03943438300152689
INTU,2025-11-04,0.9864559819413092,CHOPPY,2,False,True,19.0,-0.016186673204981628,21.58436378785059,-4.246071347604293,-0.19671978240073593,0.2,-0.039343956480147185
AAPL,2025-11-14,0.9729119638826184,CHOPPY,2,False,True,19.829999923706055,0.03924232699862911,9.292042983277678,9.28260923138346,0.9989847494344145,0.2,0.1997969498868829
NVDA,2025-12-09,0.979683972911964,CHOPPY,2,False,True,16.93000030517578,0.022922665649469064,5.386711432194508,3.352344717163808,0.6223360503642361,0.2,0.12446721007284722
INTU,2025-12-30,0.927765237020316,TRENDING_BULL,2,False,True,14.329999923706056,-0.15417691010935997,16.512340987185187,-5.1087257515976425,-0.3093883390345679,0.2,-0.06187766780691359
AMZN,2025-12-12,0.9187358916478556,TRENDING_BULL,2,False,True,15.739999771118164,0.02599586550840458,6.124118315424525,4.886195922650328,0.7978611239994661,0.2,0.15957222479989322
SNOW,2025-12-12,0.9525959367945824,TRENDING_BULL,2,False,True,15.739999771118164,0.022805494368538442,5.900477674612588,3.997113876095762,0.6774220828414884,0.2,0.13548441656829768
CMG,2025-12-17,0.8532731376975169,TRENDING_BULL,2,False,True,17.6200008392334,0.013243288607210727,1.1214323869035572,0.29634116160644064,0.26425236605185176,0.2,0.052850473210370355
ISRG,2026-01-06,0.871331828442438,TRENDING_BULL,2,False,True,14.75,-0.11665678669578701,15.041885280978917,-4.192974958001988,-0.2787532865513991,0.2,-0.05575065731027982
GE,2026-01-08,0.8623024830699775,TRENDING_BULL,2,False,True,15.449999809265137,-0.0654179085501433,8.356640414005318,-1.9798294895051107,-0.23691691773490864,0.2,-0.04738338354698173
HALO,2026-01-06,0.9616252821670428,TRENDING_BULL,2,False,True,14.75,-0.01941745141907474,1.8554660952748279,-0.3699014564592411,-0.19935770176627887,0.2,-0.039871540353255776
LLY,2026-01-06,0.91196388261851,TRENDING_BULL,2,False,True,14.75,0.013608492102898648,26.996995633048478,9.825910839409246,0.363963122895824,0.2,0.0727926245791648
NVDA,2026-01-06,0.8532731376975169,TRENDING_BULL,2,False,True,14.75,-0.020935687107146852,4.750683644465758,-0.9529744833281151,-0.2005973360146322,0.2,-0.040119467202926445
BA,2026-01-08,0.9232505643340858,TRENDING_BULL,2,False,True,15.449999809265137,0.10893653127696036,6.04291096357727,24.1985887943289,4.004458933812234,0.2,0.8008917867624469
APP,2026-01-30,0.9006772009029346,TRENDING_BULL,2,False,True,17.440000534057617,-0.17450487225976521,14.192995127601206,-4.626718428223514,-0.3259860506276019,0.2,-0.06519721012552038
OXY,2026-01-13,0.8668171557562077,TRENDING_BULL,2,False,True,15.979999542236328,0.03509583028323444,1.1905027571630968,1.3356537324932092,1.1219240984170413,0.2,0.2243848196834083
STRL,2026-01-14,0.9729119638826184,TRENDING_BULL,2,False,True,16.75,0.1878035018508696,9.198952031295198,59.6825585643063,6.487973669311883,0.2,1.2975947338623766
AMZN,2026-01-15,0.8984198645598194,TRENDING_BULL,2,False,True,15.84000015258789,0.004702369680148403,6.489719178442139,-0.04595820800009509,-0.0070816944056317985,0.2,-0.0014163388811263599
PSTG,2026-01-30,0.9051918735891648,TRENDING_BULL,2,False,True,17.440000534057617,0.06197868136109538,2.0861552804345256,4.032751615589708,1.933102321486695,0.2,0.386620464297339
LPLA,2026-01-23,0.927765237020316,TRENDING_BULL,2,False,True,16.09000015258789,0.06359954220681262,10.022175294868198,21.71136548797574,2.1663326422850466,0.2,0.43326652845700936
PCG,2026-02-19,0.8848758465011287,CHOPPY,2,False,True,20.229999542236328,0.0016573910864436728,0.6298540155387898,-0.08472923350710782,-0.13452201846268888,0.2,-0.026904403692537777
INTC,2026-02-19,0.891647855530474,CHOPPY,2,False,True,20.229999542236328,0.02980730306795881,1.552711873385169,1.0828631134530227,0.6974011933664175,0.2,0.1394802386732835
LRCX,2026-02-19,0.984198645598194,CHOPPY,2,False,True,20.229999542236328,-0.09566538932666376,8.26083100624663,-2.1611480711517324,-0.26161388237061467,0.2,-0.05232277647412294
