symbol,entry_date,engine,side,regime,hold_days,ml_rank,opt_type,strike,sigma,entry_price,exit_price,equity_return,options_return,leverage,eq_pnl_1k,opt_pnl_1k,options_better
AMZN,2024-12-11,momentum,long,TRENDING_BULL,22,0.918552036199095,30d_call_30DTE,221.2,0.17653999900817874,226.86282366943357,219.7795612182617,-0.03122266723389209,-0.80687057131683,26.97318999545295,-31.22266723389209,-806.8705713168301,False
HOOD,2024-12-31,meanrev,long,CHOPPY,2,0.98868778280543,ATM_call_21DTE,38.95,0.22555000495910646,38.95000076293945,39.36111862945557,0.010555015621650243,0.12438220142801111,44.005015537352286,10.555015621650243,124.38220142801111,True
ALNY,2024-12-31,meanrev,long,CHOPPY,7,0.995475113122172,ATM_call_21DTE,237.26,0.22555000495910646,237.2599945068359,235.47809695434572,-0.007510316082549067,-0.4288745451487052,44.005057331553935,-7.510316082549067,-428.8745451487052,False
NOW,2024-12-18,momentum,long,TRENDING_BULL,23,0.9276018099547512,30d_call_30DTE,213.3,0.3590600109100342,223.94499710083008,207.08802222988356,-0.0752728352460437,-0.895353924951352,14.218680542492496,-75.2728352460437,-895.353924951352,False
NVDA,2025-01-23,momentum,long,CHOPPY,4,0.8552036199095022,30d_call_30DTE,141.36,0.19526000595092774,145.34010305786134,129.1495440104575,-0.11139774024350468,-0.9708319699982624,24.645825492504834,-111.39774024350469,-970.8319699982624,False
RIVN,2025-01-23,meanrev,long,CHOPPY,4,0.9230769230769232,ATM_call_21DTE,12.6,0.19526000595092774,12.600000381469728,12.82430038070679,0.017801586702086897,0.36411345685409113,50.41985346696603,17.801586702086894,364.1134568540911,True
WWD,2025-01-24,meanrev,long,CHOPPY,6,0.9004524886877828,ATM_call_21DTE,188.16,0.19305000495910646,188.15716146188157,184.44710845947264,-0.01971784105151129,-0.6590462626888359,50.981815758641865,-19.71784105151129,-659.0462626888359,False
NU,2025-02-04,meanrev,long,CHOPPY,1,0.9773755656108596,ATM_call_21DTE,13.15,0.22372998809814457,13.149999618530272,13.273400190353394,0.009384074175122631,0.11828003156952616,44.34409146669927,9.38407417512263,118.28003156952614,True
GILD,2025-01-13,momentum,long,CHOPPY,28,0.9457013574660632,30d_call_30DTE,87.37,0.249470006942749,90.48060305786132,95.28904335021971,0.05314332718675024,0.7312194383803566,19.732676640090467,53.143327186750234,731.2194383803566,True
BA,2025-01-17,momentum,long,CHOPPY,26,0.98868778280543,30d_call_30DTE,165.2,0.2076100034713745,170.13960305786134,185.8775,0.09249990395702577,1.8417194508010435,23.30078720038441,92.49990395702577,1841.7194508010434,True
GM,2025-02-03,meanrev,long,CHOPPY,9,0.9773755656108596,ATM_call_21DTE,46.5,0.24206001091003418,46.5,47.59461862945557,0.02354018557968962,0.29003336057449514,41.15093940977295,23.54018557968962,290.0333605744951,True
EBAY,2025-01-21,momentum,long,CHOPPY,28,0.9502262443438914,30d_call_30DTE,64.22,0.1957800054550171,66.03180152893066,69.6504209136963,0.05480116097059995,1.027734930733423,24.592729097676763,54.80116097059995,1027.734930733423,True
ROST,2025-02-05,momentum,long,TRENDING_BULL,13,0.9366515837104072,30d_call_30DTE,143.46,0.20501000595092775,147.69479388427737,137.8975456344845,-0.06633441837814052,-0.904718637302976,23.57661329478267,-66.33441837814053,-904.718637302976,False
NEM,2025-02-07,momentum,long,TRENDING_BULL,17,0.8800904977375565,30d_call_30DTE,43.91,0.2150200119018555,45.270360305786134,44.24133621238636,-0.022730636258449528,-0.5554347717422762,22.55240480205114,-22.73063625844953,-555.4347717422761,False
NU,2025-02-06,momentum,long,TRENDING_BULL,19,0.9705882352941176,30d_call_30DTE,13.28,0.2015,13.6672803440094,12.269683853916916,-0.10225856607273547,-0.9976219981704053,23.899749337871302,-102.25856607273546,-997.6219981704053,False
CRM,2025-02-13,momentum,long,TRENDING_BULL,12,0.8778280542986425,30d_call_30DTE,317.85,0.19630000495910646,326.8524122314453,301.9433504091045,-0.0762088970134406,-0.9451877508994052,24.51848989628287,-76.20889701344059,-945.1877508994053,False
SCHW,2025-01-31,momentum,long,CHOPPY,26,0.8529411764705882,30d_call_30DTE,80.91,0.21359000396728517,83.39646336364746,78.5425969543457,-0.05820230515215782,-0.9740238290511324,22.706810553989918,-58.20230515215781,-974.0238290511323,False
VST,2025-02-13,momentum,long,TRENDING_BULL,14,0.9592760180995475,30d_call_30DTE,163.84,0.19630000495910646,168.47627938842774,140.5580001936683,-0.165710444794385,-0.9999896413583166,24.52851054586172,-165.71044479438498,-999.9896413583166,False
AVGO,2025-02-19,momentum,long,TRENDING_BULL,8,0.8687782805429864,30d_call_30DTE,221.95,0.19851000595092774,228.3057061157226,201.68795465061672,-0.11658820061034296,-0.9915331545868826,24.26864857254369,-116.58820061034297,-991.5331545868827,False
AMZN,2025-02-19,momentum,long,TRENDING_BULL,8,0.9253393665158371,30d_call_30DTE,219.68,0.19851000595092774,225.97104428100587,209.13489164365575,-0.07450579648786133,-0.9130739662780774,24.26804485624712,-74.50579648786133,-913.0739662780773,False
BLK,2025-02-11,momentum,long,TRENDING_BULL,22,0.9253393665158371,30d_call_30DTE,953.39,0.20826000595092775,981.96,966.2037346191408,-0.016045730356490276,-0.5424120787108484,23.243289531358194,-16.045730356490274,-542.4120787108483,False
O,2025-03-05,momentum,short,,1,0.002262443438914,30d_put_30DTE,55.12,0.2850900039672852,57.34000015258789,57.4446618347168,-0.0018252822087616045,0.20821910588420053,65.57587628927207,-1.8252822087616045,208.21910588420053,True
CCI,2025-03-05,momentum,short,,1,0.0248868778280542,30d_put_30DTE,89.47,0.2850900039672852,93.08000183105467,95.37036030578614,-0.024606343249633678,-0.17784149724248807,65.66692089547006,-24.606343249633674,-177.8414972424881,False
EBAY,2025-03-24,meanrev,long,BEAR,1,0.9524886877828054,ATM_call_21DTE,66.34,0.22723999404907225,66.33999633789062,66.40692091369628,0.0010088118706668224,-0.09431952282577293,43.694887545864745,1.0088118706668223,-94.31952282577292,False
HII,2025-03-17,momentum,short,,21,0.0678733031674208,30d_put_30DTE,189.44,0.26663000297546385,196.61000061035156,183.67661755371097,0.06578191860276943,1.5297693328309458,70.65960654850372,65.78191860276942,1529.7693328309456,True
O,2025-03-17,momentum,short,,21,0.0610859728506787,30d_put_30DTE,54.87,0.26663000297546385,56.95000076293945,53.03586030578613,0.06872941887123683,1.6832535783250209,70.74523023165155,68.72941887123683,1683.253578325021,True
KIM,2025-03-17,momentum,short,,21,0.0723981900452488,30d_put_30DTE,19.67,0.26663000297546385,20.40999984741211,19.158240840911866,0.061330672016588025,1.306938993217924,70.33257391522545,61.330672016588025,1306.938993217924,True
REG,2025-04-10,momentum,short,,20,0.0699774266365688,30d_put_30DTE,64.45,0.5293600158691406,68.98999786376953,72.32436030578613,-0.04833109936603805,-0.7978349563100049,33.01241618797429,-48.33109936603805,-797.8349563100049,False
MNDY,2025-04-10,momentum,short,,20,0.0248306997742663,30d_put_30DTE,227.01,0.5293600158691406,243.0,281.5519702148438,-0.15865008318865753,-0.9804328808822799,33.01085702521895,-158.6500831886575,-980.4328808822798,False
S,2025-04-10,momentum,short,,20,0.0203160270880361,30d_put_30DTE,17.25,0.5293600158691406,18.459999084472656,18.537,-0.004171230733814657,-0.5606390068469546,32.91488023715445,-4.1712307338146575,-560.6390068469545,False
PLNT,2025-04-28,meanrev,long,BEAR,4,0.9571106094808126,ATM_call_21DTE,96.05,0.32694999504089356,96.0500030517578,98.88184182739256,0.02948296393190942,0.36817554242350486,30.859168877895556,29.48296393190942,368.17554242350485,True
APP,2025-05-19,meanrev,long,BEAR,1,0.979683972911964,ATM_call_21DTE,355.27,0.23581999206542975,355.2699890136719,369.8887448730469,0.041148299353854105,1.060645122544277,42.185089462830916,41.1482993538541,1060.645122544277,True
TDY,2025-05-01,momentum,short,,20,0.0790067720090293,30d_put_30DTE,448.67,0.3198000049591065,468.7900085449219,490.2084710083008,-0.04568882030967287,-0.8903659593126382,57.76871293421709,-45.68882030967287,-890.3659593126381,False
APP,2025-05-22,meanrev,long,BEAR,5,0.963882618510158,ATM_call_21DTE,360.52,0.2636400089263916,360.5199890136719,380.1481836547851,0.05444412304242268,1.2637946280138614,37.934840955861134,54.44412304242268,1263.7946280138617,True
MP,2025-05-21,meanrev,long,BEAR,7,0.9729119638826184,ATM_call_21DTE,20.4,0.2713100109100342,20.399999618530273,19.560800380706787,-0.04113721830961223,-0.8088487962224772,36.9095449624094,-41.13721830961223,-808.8487962224772,False
HOOD,2025-05-30,meanrev,long,BEAR,1,0.9977426636568848,ATM_call_21DTE,63.59,0.24140999603271485,63.59000015258789,66.01770152282715,0.03817740783792817,0.931323377438552,41.256289832565244,38.177407837928165,931.323377438552,True
SMCI,2025-06-02,meanrev,long,BEAR,1,0.9683972911963884,ATM_call_21DTE,39.65,0.23868000793457028,39.650001525878906,41.11760076141358,0.037013850669760824,0.9068732836953196,41.70467849841775,37.01385066976083,906.8732836953196,True
HUBS,2025-05-12,momentum,short,,21,0.0135440180586907,30d_put_30DTE,608.11,0.23906999206542973,628.8900146484375,593.2040595703126,0.05674434996089759,1.414922897261981,79.81314464193493,56.744349960897594,1414.9228972619808,True
BOOT,2025-05-13,momentum,short,,20,0.0744920993227991,30d_put_30DTE,130.01,0.23685999107360842,134.41000366210938,157.82501449584962,-0.1742058641156113,-0.9999937705928443,80.58954190341494,-174.20586411561126,-999.9937705928443,False
COIN,2025-06-02,meanrev,long,BEAR,1,0.981941309255079,ATM_call_21DTE,247.46,0.23868000793457028,247.4600067138672,258.39218365478513,0.044177550490243814,1.1473563461599394,41.70468843864905,44.17755049024382,1147.3563461599394,True
METC,2025-05-22,momentum,short,,15,0.0428893905191873,30d_put_30DTE,8.73,0.2636400089263916,9.0600004196167,9.669299617767331,-0.06725156401001685,-0.9158027283533064,72.07043911392459,-67.25156401001685,-915.8027283533064,False
CCI,2025-06-03,momentum,short,,3,0.0767494356659142,30d_put_30DTE,96.29,0.22997000694274905,99.45999908447266,99.14789694213869,0.0031379664710121046,0.2598495733550145,83.3084000942913,3.1379664710121045,259.8495733550145,True
HUBS,2025-06-03,momentum,short,,3,0.0180586907449209,30d_put_30DTE,574.56,0.22997000694274905,593.47998046875,610.6188244628906,-0.02887855455647185,-0.3863653816487329,83.32453023065317,-28.878554556471848,-386.3653816487329,False
SHLS,2025-06-16,momentum,long,TRENDING_BULL,28,0.979683972911964,30d_call_30DTE,4.95,0.2484300079345703,5.1302398853302,5.7385,0.11856367894396241,2.0120138290994807,19.57022631927178,118.56367894396242,2012.0138290994803,True
INTU,2025-06-16,momentum,long,TRENDING_BULL,28,0.9006772009029346,30d_call_30DTE,737.23,0.2484300079345703,763.3436473388672,751.2445,-0.015850197196304247,-0.6083651704105432,19.817765579061575,-15.850197196304245,-608.3651704105433,False
GE,2025-06-16,momentum,long,TRENDING_BULL,28,0.909706546275395,30d_call_30DTE,229.93,0.2484300079345703,238.07520611572264,261.81531634521485,0.09971685257284926,1.6582641976301882,19.816903000556522,99.71685257284928,1658.2641976301882,True
CAT,2025-06-16,momentum,long,TRENDING_BULL,28,0.8555304740406321,30d_call_30DTE,349.35,0.2484300079345703,361.722,404.95844903564455,0.1195294978896627,2.051100949113531,19.819522838298298,119.52949788966271,2051.1009491135305,True
NOW,2025-06-16,momentum,long,TRENDING_BULL,29,0.8690744920993227,30d_call_30DTE,192.0,0.2484300079345703,198.79679388427735,191.72251553143624,-0.035585475070383434,-0.9179554659019458,19.823151290253,-35.58547507038344,-917.9554659019457,False
HOOD,2025-06-16,momentum,long,TRENDING_BULL,31,0.9909706546275396,30d_call_30DTE,71.32,0.2484300079345703,73.84739694213867,105.23909695434573,0.4250887818944147,8.100696529098618,19.813698163570486,425.0887818944147,8100.696529098617,True
NVDA,2025-06-16,momentum,long,TRENDING_BULL,35,0.9345372460496614,30d_call_30DTE,138.72,0.2484300079345703,143.63670611572266,171.0372448730469,0.19076278966776536,3.457603850197263,19.812194285939835,190.76278966776536,3457.603850197263,True
FTNT,2025-06-23,momentum,long,TRENDING_BULL,28,0.8848758465011287,30d_call_30DTE,96.44,0.2577899990081787,99.97955877685548,106.72612243652344,0.06747943021758698,0.975309836567952,19.160344338470708,67.47943021758698,975.309836567952,True
VST,2025-07-15,momentum,long,TRENDING_BULL,23,0.9864559819413092,30d_call_30DTE,189.44,0.22593998908996582,195.5703526611328,190.80266169543603,-0.024378393252467108,-0.6590255424099543,21.59907025557045,-24.378393252467106,-659.0255424099544,False
CAT,2025-07-22,momentum,long,TRENDING_BULL,16,0.871331828442438,30d_call_30DTE,398.91,0.21450000000000002,411.20076489257815,409.9486059297152,-0.003045128000163286,-0.23663480089079295,22.634771111896423,-3.0451280001632854,-236.63480089079295,False
MP,2025-07-15,momentum,long,TRENDING_BULL,27,0.9887133182844244,30d_call_30DTE,52.41,0.22593998908996582,54.108,72.54462243652344,0.3407374590915104,7.040014446845202,21.58755128904314,340.73745909151035,7040.014446845202,True
OXY,2025-07-15,momentum,long,TRENDING_BULL,27,0.8600451467268623,30d_call_30DTE,43.62,0.22593998908996582,45.0298786239624,43.62257908630371,-0.0312525723067306,-0.8334160734750798,21.610765251557208,-31.2525723067306,-833.4160734750799,False
AAPL,2025-07-15,momentum,long,TRENDING_BULL,29,0.9593679458239278,30d_call_30DTE,203.06,0.22593998908996582,209.63844122314453,232.8633418273926,0.11078550512368524,2.071375278496417,21.58811425525883,110.78550512368524,2071.3752784964167,True
ITW,2025-07-22,momentum,long,TRENDING_BULL,27,0.8623024830699775,30d_call_30DTE,248.13,0.21450000000000002,255.7805442810059,258.7015612182617,0.011420012204081963,-0.05595491731302192,22.627424265661446,11.420012204081964,-55.954917313021916,False
NVDA,2025-07-23,momentum,long,TRENDING_BULL,26,0.9503386004514672,30d_call_30DTE,165.11,0.19980999851226808,169.86905877685547,181.64597451782225,0.06932937537752097,1.358506641013092,24.122663507635455,69.32937537752096,1358.5066410130921,True
HOOD,2025-07-22,momentum,long,TRENDING_BULL,28,0.9864559819413092,30d_call_30DTE,100.81,0.21450000000000002,103.9174190826416,107.285,0.032406317892482356,0.41487981261449997,22.630201909852975,32.406317892482356,414.87981261449994,True
PEG,2025-08-14,momentum,long,TRENDING_BULL,11,0.8690744920993227,30d_call_30DTE,85.37,0.19278999900817873,87.74513969421386,82.58461044932788,-0.05881270760830844,-0.8680464782261527,24.92796941127878,-58.81270760830844,-868.0464782261527,False
ULTA,2025-08-20,momentum,long,TRENDING_BULL,9,0.8532731376975169,30d_call_30DTE,501.3,0.20396999454498294,516.03,494.3186442901153,-0.04207382460299728,-0.6972801096886468,23.68243436403972,-42.073824602997284,-697.2801096886468,False
NEE,2025-08-14,momentum,long,TRENDING_BULL,21,0.873589164785553,30d_call_30DTE,70.0,0.19278999900817873,71.94360305786132,70.90749246842478,-0.014401705577676513,-0.5185176279149851,24.95099540094851,-14.401705577676514,-518.5176279149852,False
AEP,2025-08-14,momentum,long,TRENDING_BULL,21,0.8668171557562077,30d_call_30DTE,110.16,0.19278999900817873,113.226,108.02698164803088,-0.04591717760911024,-0.8919692921631887,24.923639902872452,-45.91717760911024,-891.9692921631888,False
PLTR,2025-08-19,momentum,long,TRENDING_BULL,17,0.9345372460496614,30d_call_30DTE,166.84,0.2024099960327149,171.70272061157226,150.74356492767046,-0.1220665322555711,-0.9992970414400257,23.855913771574464,-122.0665322555711,-999.2970414400257,False
TJX,2025-08-14,momentum,long,TRENDING_BULL,26,0.8939051918735892,30d_call_30DTE,129.68,0.19278999900817873,133.28604428100587,139.69006121826172,0.048047167817167044,0.8832266750632006,24.93391770245491,48.04716781716704,883.2266750632007,True
GE,2025-08-14,momentum,long,TRENDING_BULL,26,0.8555304740406321,30d_call_30DTE,266.13,0.19278999900817873,273.53597021484376,275.6875102539062,0.007865656708229562,-0.11271693971368806,24.92522311050695,7.8656567082295625,-112.71693971368806,False
EBAY,2025-08-26,momentum,long,TRENDING_BULL,17,0.909706546275395,30d_call_30DTE,95.92,0.19005999851226807,98.55672061157226,89.97266754444678,-0.08709759226827972,-0.9894638361893413,25.232248119014073,-87.09759226827973,-989.4638361893414,False
NVDA,2025-08-19,momentum,long,TRENDING_BULL,27,0.9932279909706546,30d_call_30DTE,177.61,0.2024099960327149,182.7948526611328,177.3945,-0.029543242506636935,-0.8490754494144321,23.83856773605445,-29.543242506636936,-849.0754494144322,False
ECL,2025-09-03,momentum,long,TRENDING_BULL,26,0.9322799097065464,30d_call_30DTE,266.78,0.21255000495910645,274.9287648925781,272.36418365478517,-0.009328166293530563,-0.48740350174011704,22.822159918789747,-9.328166293530563,-487.403501740117,False
MAR,2025-09-11,momentum,long,TRENDING_BULL,26,0.9300225733634312,30d_call_30DTE,256.74,0.19123000049591066,263.8265877685547,266.9151121826172,0.011706645794061986,-0.01738261303123198,25.11313929336346,11.706645794061986,-17.382613031231976,False
ROST,2025-09-11,momentum,long,TRENDING_BULL,26,0.9345372460496614,30d_call_30DTE,145.82,0.19123000049591066,149.84910305786133,150.03931634521484,0.0012693655382112498,-0.26941547089369466,25.10125395505196,1.2693655382112499,-269.4154708936947,False
OXY,2025-09-11,momentum,long,TRENDING_BULL,26,0.927765237020316,30d_call_30DTE,44.56,0.19123000049591066,45.79140076446533,45.23934182739258,-0.012055952162554394,-0.5625063855885073,25.099582209963206,-12.055952162554393,-562.5063855885073,False
AAPL,2025-09-11,momentum,long,TRENDING_BULL,28,0.9661399548532732,30d_call_30DTE,221.22,0.19123000049591066,227.33376489257813,253.53191329956056,0.11524090325676795,2.572749124482241,25.09878264731192,115.24090325676795,2572.7491244822413,True
MSFT,2025-09-15,momentum,long,TRENDING_BULL,28,0.8939051918735892,30d_call_30DTE,495.26,0.20396999454498294,509.80758856201174,513.0218878173828,0.006304926265294405,-0.16899001982428272,23.68611023534526,6.304926265294405,-168.9900198242827,False
BA,2025-09-16,momentum,long,TRENDING_BULL,27,0.9006772009029346,30d_call_30DTE,210.85,0.21268000793457034,217.29372061157227,215.12887756347655,-0.009962750152203097,-0.5162655164954992,22.81022702583484,-9.962750152203096,-516.2655164954992,False
