symbol,entry_date,ml_rank,regime,vix_at_entry,vix_percentile,entry_price,exit_price,equity_return,call_cost,call_pnl,call_return
VRT,2021-02-17,0.9926470588235294,TRENDING_BULL,21.5,0.07539682539682539,21.149999618530273,20.899999618530273,-0.011820331182463286,0.7821936200398654,-0.1510843576479849,-0.19315467906818864
PM,2021-03-12,0.9779411764705882,CHOPPY,20.690000534057617,0.011904761904761904,87.72000122070312,90.58000183105467,0.03260374567432802,3.1219401743987403,2.3702226055256563,0.759214614348637
KO,2021-03-15,0.9950980392156864,CHOPPY,20.030000686645508,0.003968253968253968,51.029998779296875,53.849998474121094,0.055261606158773936,1.7582149464584076,2.57669350341447,1.465516778028041
SFM,2021-03-18,1.0,CHOPPY,21.579999923706055,0.10317460317460317,24.049999237060547,26.420000076293945,0.09854473656619817,0.8927543012054353,2.2780096696357175,2.551664737498157
PCG,2021-03-23,0.9509803921568628,CHOPPY,20.299999237060547,0.01984126984126984,10.920000076293944,11.34000015258789,0.03846154517944726,0.38131519212292786,0.36200215037230465,0.9493515019868469
PINS,2021-03-24,0.9975490196078431,CHOPPY,21.200000762939453,0.05952380952380952,69.5999984741211,85.9800033569336,0.23534490290115406,2.5381106543291714,16.401971950027146,6.462276150982955
HALO,2021-03-26,0.9926470588235294,CHOPPY,18.86000061035156,0.0,41.40999984741211,42.95000076293945,0.037189107008016205,1.3434217550282623,1.3342711345423819,0.9931885720536899
ADBE,2021-04-06,0.9411764705882352,CHOPPY,18.1200008392334,0.007936507936507936,491.3399963378906,514.2100219726562,0.046546232354831726,15.314604204070633,20.641772477476486,1.3478489030744842
SHOP,2021-04-08,0.909313725490196,TRENDING_BULL,16.950000762939453,0.0,122.2689971923828,109.66400146484376,-0.10309232934744564,3.564934197110293,-0.9542542902601152,-0.2676779535043385
EW,2021-04-08,0.9779411764705882,TRENDING_BULL,16.950000762939453,0.0,84.16000366210938,96.1500015258789,0.14246669845580917,2.4538098943586686,11.825151290776601,4.819098381648363
BA,2021-04-20,0.9485294117647058,TRENDING_BULL,18.68000030517578,0.047619047619047616,234.05999755859375,233.6300048828125,-0.0018371045042568932,7.52089491653353,-1.3913911954225586,-0.18500340861880668
MPWR,2021-04-08,0.9705882352941176,TRENDING_BULL,16.950000762939453,0.0,378.3699951171875,372.1799926757813,-0.01635965462718323,11.031939131972768,-2.1717588026803067,-0.19686102114052778
RH,2021-05-24,0.9411764705882352,CHOPPY,18.399999618530273,0.08333333333333333,615.1099853515625,628.8300170898438,0.022305005714449013,19.46865892477456,10.50202871601321,0.5394325698853868
NVR,2021-05-25,0.9387254901960784,CHOPPY,18.84000015258789,0.10317460317460317,4836.35986328125,4792.9501953125,-0.00897569022899353,156.734627403947,-29.90998860082658,-0.19083203945571356
ENPH,2021-05-26,0.9019607843137256,CHOPPY,17.360000610351562,0.051587301587301584,143.0399932861328,143.5,0.00321593075684088,4.271423795219499,-0.31259826734974316,-0.07318362268328363
GE,2021-05-05,0.928921568627451,TRENDING_BULL,19.149999618530273,0.09523809523809523,65.84042358398438,65.24232482910156,-0.009084066023966157,2.168836589425812,-0.41407542662921437,-0.19092052792176412
AVAV,2021-05-05,0.9926470588235294,TRENDING_BULL,19.149999618530273,0.09523809523809523,106.6500015258789,105.91999816894533,-0.006844850881286132,3.5131369602535476,-0.6643068543795985,-0.1890922164138043
NXPI,2021-05-11,0.9534313725490196,TRENDING_BULL,21.84000015258789,0.2698412698412698,192.5399932861328,204.7599945068359,0.06346734001669466,7.233342590201992,11.267496202077325,1.5577163754610273
AAPL,2021-05-27,0.9068627450980392,CHOPPY,16.739999771118164,0.01984126984126984,125.27999877929688,127.3499984741211,0.016522986230794057,3.607469215555836,1.4566849888241937,0.40379692847905535
